lead_time,no_of_special_requests,avg_price_per_room,arrival_date,arrival_month,no_of_week_nights,market_segment_type,no_of_weekend_nights,arrival_year,no_of_adults,booking_status
2.1972245773362196,0.0,0.0,6,10,0.6931471805599453,1,0.0,2017,1,1
3.258096538021482,0.0,5.0325924614482975,14,5,0.6931471805599453,4,1.0986122886681098,2018,2,0
5.3981627015177525,0.6931471805599453,5.056245805348308,17,9,0.6931471805599453,3,1.0986122886681098,2018,2,0
2.0794415416798357,0.6931471805599453,4.804021044733257,27,4,1.6094379124341003,4,0.6931471805599453,2018,2,1
2.1972245773362196,0.6931471805599453,4.694370831446394,13,6,1.0986122886681098,4,0.6931471805599453,2018,1,1
4.976733742420574,0.0,4.888090941338162,24,8,1.3862943611198906,4,0.0,2018,3,0
4.290459441148391,0.0,4.480740107609915,3,4,0.6931471805599453,4,1.0986122886681098,2018,1,0
1.791759469228055,0.0,4.814133673728467,3,8,1.3862943611198906,4,0.0,2018,2,1
3.9318256327243257,0.6931471805599453,4.611847840741332,31,12,1.3862943611198906,3,0.0,2017,3,1
4.02535169073515,1.0986122886681098,4.493120682179469,14,11,1.3862943611198906,4,0.6931471805599453,2018,2,1
1.0986122886681098,0.0,4.499809670330265,18,4,0.0,4,0.6931471805599453,2018,2,1
4.955827057601261,0.0,4.52124495105033,16,9,1.6094379124341003,3,1.0986122886681098,2018,2,1
4.418840607796598,0.0,4.609660091260944,24,3,1.3862943611198906,4,0.6931471805599453,2018,2,1
4.90527477843843,1.0986122886681098,4.544145484150317,2,7,1.0986122886681098,4,1.0986122886681098,2018,2,1
1.3862943611198906,0.0,4.373238128640803,8,1,0.6931471805599453,4,0.0,2018,2,1
2.3978952727983707,1.0986122886681098,4.6443908991413725,15,11,1.0986122886681098,4,0.0,2018,1,1
4.23410650459726,0.0,4.384523514872469,22,12,1.0986122886681098,4,0.0,2018,2,0
5.075173815233827,1.0986122886681098,4.454347296253507,22,11,1.6094379124341003,4,0.0,2018,2,1
3.6635616461296463,0.0,4.3054155323020415,4,3,1.6094379124341003,4,1.0986122886681098,2018,2,0
5.093750200806762,0.0,4.727387818712341,14,7,1.3862943611198906,4,0.0,2018,2,0
0.0,0.6931471805599453,4.867534450455582,21,6,0.6931471805599453,4,0.0,2018,1,1
3.4657359027997265,0.0,4.2626798770413155,16,9,1.0986122886681098,3,0.6931471805599453,2018,1,1
4.418840607796598,1.0986122886681098,4.502583597212991,5,9,0.6931471805599453,4,0.0,2017,2,1
3.828641396489095,0.6931471805599453,4.635117262356044,4,10,1.3862943611198906,4,0.0,2018,2,1
2.70805020110221,0.0,4.259152536523347,10,3,1.3862943611198906,3,0.6931471805599453,2018,3,1
1.3862943611198906,0.0,4.382026634673881,14,3,0.6931471805599453,2,0.6931471805599453,2018,1,1
1.0986122886681098,0.0,4.5217885770490405,13,11,1.0986122886681098,4,0.6931471805599453,2017,1,1
0.6931471805599453,0.6931471805599453,4.983606621708336,3,7,1.3862943611198906,4,1.0986122886681098,2018,1,1
3.7612001156935624,1.0986122886681098,4.48863636973214,23,11,0.6931471805599453,4,0.0,2018,1,1
4.875197323201151,1.0986122886681098,4.945207488773801,29,9,1.3862943611198906,4,0.0,2018,2,1
4.0943445622221,0.6931471805599453,4.785823685681349,2,10,0.6931471805599453,4,1.0986122886681098,2018,2,0
3.7612001156935624,0.6931471805599453,4.110873864173311,14,1,1.3862943611198906,3,0.6931471805599453,2018,2,1
0.0,0.6931471805599453,4.59511985013459,7,8,0.0,4,0.6931471805599453,2018,3,1
4.897839799950911,0.0,4.785823685681349,3,9,0.6931471805599453,4,1.0986122886681098,2018,2,0
4.859812404361672,0.6931471805599453,4.851248708584797,6,6,1.0986122886681098,4,0.6931471805599453,2018,2,1
4.7535901911063645,0.0,4.657762636107262,27,10,1.0986122886681098,4,0.0,2018,2,0
5.214935757608986,1.0986122886681098,4.932313327320786,8,8,0.6931471805599453,4,0.6931471805599453,2018,3,0
1.9459101490553132,1.0986122886681098,5.095772694065048,18,9,0.6931471805599453,4,1.0986122886681098,2018,2,1
3.044522437723423,0.6931471805599453,4.440295542797857,8,2,0.6931471805599453,4,0.6931471805599453,2018,2,1
4.290459441148391,1.0986122886681098,5.0770470596155075,1,5,0.6931471805599453,4,1.0986122886681098,2018,3,1
5.093750200806762,0.0,4.7535901911063645,14,10,1.0986122886681098,4,1.0986122886681098,2018,1,0
5.3706380281276624,0.0,4.667205576907544,25,10,1.0986122886681098,3,0.0,2018,3,0
3.044522437723423,0.0,4.330733340286331,18,10,0.6931471805599453,3,1.0986122886681098,2017,1,1
4.465908118654584,1.0986122886681098,4.605170185988092,4,11,1.0986122886681098,4,0.6931471805599453,2018,2,1
4.564348191467836,0.6931471805599453,4.544145484150317,5,4,1.6094379124341003,4,0.0,2018,2,1
5.017279836814924,0.0,4.523092074952484,18,9,1.791759469228055,4,1.0986122886681098,2018,2,1
4.02535169073515,0.0,4.28123898086119,31,12,1.3862943611198906,3,0.0,2017,2,1
4.060443010546419,0.6931471805599453,4.995183189537334,14,7,0.6931471805599453,4,0.0,2018,3,1
4.442651256490317,0.6931471805599453,5.44673737166631,8,12,1.3862943611198906,4,0.0,2018,2,1
5.198497031265826,0.6931471805599453,4.454347296253507,28,7,1.3862943611198906,4,0.6931471805599453,2018,2,1
3.6109179126442243,1.3862943611198906,5.0770470596155075,1,5,1.0986122886681098,4,1.0986122886681098,2018,3,1
1.6094379124341003,1.0986122886681098,4.672828834461906,19,8,1.0986122886681098,4,0.0,2017,2,1
3.5263605246161616,1.0986122886681098,5.079850363117729,6,10,1.6094379124341003,4,0.0,2017,2,0
2.9444389791664403,0.0,4.672828834461906,10,4,0.0,4,1.0986122886681098,2018,2,0
4.23410650459726,0.0,5.0770470596155075,29,8,1.3862943611198906,4,0.6931471805599453,2018,3,0
4.31748811353631,0.6931471805599453,4.460144413937834,25,4,1.0986122886681098,4,0.6931471805599453,2018,2,1
4.30406509320417,0.0,5.020255537473246,9,5,1.6094379124341003,4,0.6931471805599453,2018,3,0
4.51085950651685,0.6931471805599453,4.460144413937834,8,4,0.6931471805599453,4,0.0,2018,2,1
5.43372200355424,0.6931471805599453,4.786658062033468,16,8,1.3862943611198906,4,0.0,2018,2,0
5.4638318050256105,0.6931471805599453,4.644967655862158,13,9,1.6094379124341003,4,0.0,2018,2,0
5.043425116919247,0.0,4.785823685681349,16,10,1.0986122886681098,4,1.0986122886681098,2018,2,0
1.0986122886681098,1.0986122886681098,5.056245805348308,26,8,0.6931471805599453,4,0.0,2017,2,1
3.4339872044851463,0.6931471805599453,4.919250732294404,21,5,0.6931471805599453,4,0.0,2018,2,1
3.6375861597263857,0.0,4.480740107609915,26,12,1.0986122886681098,4,1.0986122886681098,2017,2,1
0.0,0.0,4.74493212836325,8,9,0.6931471805599453,2,0.0,2017,1,1
1.791759469228055,0.0,4.189654742026425,12,10,0.6931471805599453,2,0.6931471805599453,2017,1,1
1.6094379124341003,1.0986122886681098,5.307029307150058,19,9,1.0986122886681098,4,1.0986122886681098,2017,1,1
5.1647859739235145,0.0,4.957937505095806,4,10,1.6094379124341003,4,0.0,2018,3,0
4.382026634673881,0.0,4.480740107609915,2,4,0.6931471805599453,4,0.6931471805599453,2018,2,0
3.4965075614664802,0.6931471805599453,4.919980925828125,24,10,0.6931471805599453,4,0.6931471805599453,2017,1,1
0.6931471805599453,0.6931471805599453,4.465908118654584,26,1,0.6931471805599453,4,0.0,2018,1,1
4.276666119016055,0.0,4.758749273916392,1,6,1.6094379124341003,3,0.6931471805599453,2018,3,0
2.4849066497880004,0.0,5.075173815233827,2,5,0.6931471805599453,4,0.6931471805599453,2018,2,0
4.394449154672439,0.0,4.976733742420574,19,9,1.0986122886681098,3,0.6931471805599453,2018,2,1
4.143134726391533,0.0,4.219507705176107,23,10,0.0,2,0.6931471805599453,2018,1,1
3.2188758248682006,0.0,4.78957290898587,17,9,1.3862943611198906,4,0.6931471805599453,2017,2,1
3.367295829986474,0.0,4.61512051684126,19,5,1.0986122886681098,2,0.0,2018,2,1
1.791759469228055,0.0,4.825910852685991,18,9,0.0,3,1.0986122886681098,2018,2,1
4.653960350157523,1.0986122886681098,4.48874872297084,2,7,0.6931471805599453,4,1.0986122886681098,2018,2,1
0.6931471805599453,0.0,4.729156165769083,30,9,0.6931471805599453,3,0.0,2017,2,1
5.0238805208462765,0.0,4.645255909527377,9,7,1.791759469228055,4,1.0986122886681098,2018,2,0
2.995732273553991,0.0,5.001998100700592,5,11,1.791759469228055,4,1.0986122886681098,2018,2,1
2.70805020110221,0.0,4.382026634673881,12,2,1.0986122886681098,4,0.0,2018,2,1
1.6094379124341003,0.6931471805599453,4.51085950651685,6,10,1.3862943611198906,3,0.0,2017,2,1
4.442651256490317,0.6931471805599453,5.251749730731702,14,8,0.0,4,1.0986122886681098,2018,2,1
2.1972245773362196,0.6931471805599453,4.663439094112067,20,7,0.6931471805599453,4,0.0,2018,1,1
5.564520407322694,0.0,4.316821224548606,26,12,1.3862943611198906,4,0.6931471805599453,2018,2,0
5.2574953720277815,1.0986122886681098,4.628300603376946,4,6,1.0986122886681098,4,1.0986122886681098,2018,3,0
4.1588830833596715,0.0,4.840637486991133,20,10,1.3862943611198906,4,0.0,2018,2,0
3.5263605246161616,1.0986122886681098,4.837075242970874,24,5,1.0986122886681098,4,0.0,2018,2,1
1.3862943611198906,1.0986122886681098,4.993828175779875,29,8,1.3862943611198906,4,0.6931471805599453,2018,2,1
2.833213344056216,0.0,4.492337377713747,30,1,0.6931471805599453,4,1.0986122886681098,2018,2,1
0.0,0.0,4.795790545596741,12,9,1.6094379124341003,3,0.6931471805599453,2018,2,1
3.871201010907891,1.0986122886681098,5.01926462079431,18,6,0.6931471805599453,4,1.0986122886681098,2018,3,1
3.4011973816621555,0.6931471805599453,4.634728988229636,14,4,1.3862943611198906,4,0.0,2018,1,1
2.772588722239781,0.6931471805599453,4.8283137373023015,17,8,0.6931471805599453,4,0.0,2018,1,1
0.0,0.0,4.48863636973214,8,8,1.3862943611198906,4,1.0986122886681098,2017,2,1
3.091042453358316,0.6931471805599453,4.48863636973214,24,11,0.6931471805599453,4,0.0,2018,1,1
2.833213344056216,0.6931471805599453,3.4657359027997265,26,2,0.6931471805599453,2,0.0,2018,1,1
4.8283137373023015,0.6931471805599453,4.666265285347902,1,8,1.0986122886681098,4,0.6931471805599453,2018,2,1
3.9318256327243257,0.0,4.395682961121367,2,4,0.6931471805599453,4,0.0,2018,2,0
5.958424693029782,0.0,1.3862943611198906,23,10,0.0,1,1.0986122886681098,2018,1,1
3.8501476017100584,0.0,4.330733340286331,11,11,1.0986122886681098,3,0.0,2018,2,1
1.6094379124341003,1.0986122886681098,4.382026634673881,27,8,1.0986122886681098,4,0.0,2017,2,1
4.605170185988092,1.0986122886681098,5.297817241506355,11,6,0.6931471805599453,4,0.0,2018,2,1
3.258096538021482,0.6931471805599453,4.564348191467836,10,10,0.6931471805599453,3,0.6931471805599453,2018,2,1
5.1647859739235145,0.6931471805599453,4.609660091260944,12,8,1.0986122886681098,4,1.0986122886681098,2018,2,1
4.406719247264253,0.6931471805599453,4.384523514872469,8,12,1.3862943611198906,4,0.0,2018,2,1
4.718498871295094,0.6931471805599453,4.07753744390572,20,3,0.0,3,1.0986122886681098,2018,2,1
5.10594547390058,0.6931471805599453,4.577798989191959,1,7,1.0986122886681098,4,0.0,2018,2,1
4.653960350157523,0.6931471805599453,4.666265285347902,3,5,1.0986122886681098,4,0.0,2018,2,1
0.6931471805599453,0.0,0.0,11,6,0.0,4,0.0,2018,2,1
3.9512437185814275,0.6931471805599453,4.6913478822291435,5,10,1.0986122886681098,4,0.0,2018,2,1
2.1972245773362196,0.0,4.764990477435532,8,4,1.0986122886681098,4,0.6931471805599453,2018,2,0
4.290459441148391,0.0,4.919250732294404,16,8,1.3862943611198906,4,0.0,2018,2,0
3.1780538303479458,1.0986122886681098,5.236441962829949,1,7,1.0986122886681098,4,0.0,2018,3,1
3.9889840465642745,0.0,4.557239652230542,11,9,0.0,4,0.6931471805599453,2018,1,1
5.220355825078324,1.0986122886681098,4.932313327320786,4,8,1.3862943611198906,4,0.0,2018,3,0
3.258096538021482,0.0,4.330733340286331,19,10,1.0986122886681098,3,0.6931471805599453,2017,2,1
0.0,0.6931471805599453,4.964242254526545,30,8,1.6094379124341003,4,0.0,2018,3,1
3.6375861597263857,0.6931471805599453,4.808111029984782,29,4,1.0986122886681098,4,0.6931471805599453,2018,1,1
5.365976015021851,0.0,4.875197323201151,7,6,1.3862943611198906,4,0.0,2018,2,0
4.68213122712422,0.0,4.795790545596741,10,6,0.6931471805599453,3,0.0,2018,1,1
0.6931471805599453,0.0,4.577798989191959,26,8,1.0986122886681098,4,1.0986122886681098,2018,2,1
3.2188758248682006,0.6931471805599453,4.770684624465665,9,10,0.6931471805599453,4,0.0,2017,2,1
3.9512437185814275,0.6931471805599453,4.520701029361642,15,3,1.3862943611198906,4,0.0,2018,2,1
3.6375861597263857,0.6931471805599453,4.584967478670572,19,12,0.6931471805599453,4,0.6931471805599453,2017,2,1
1.3862943611198906,0.6931471805599453,4.859812404361672,20,8,0.6931471805599453,4,0.6931471805599453,2018,2,1
0.6931471805599453,0.0,5.293304824724492,22,9,1.0986122886681098,3,0.0,2018,3,1
3.258096538021482,0.0,4.477336814478207,7,3,1.3862943611198906,3,0.6931471805599453,2018,2,1
1.791759469228055,0.0,4.566429357671661,17,4,0.6931471805599453,3,1.0986122886681098,2018,2,1
2.5649493574615367,0.0,4.189654742026425,14,9,1.3862943611198906,2,0.6931471805599453,2017,1,0
4.672828834461906,0.0,4.829912458665998,4,11,1.0986122886681098,4,0.6931471805599453,2018,2,0
5.049856007249537,0.6931471805599453,4.5591262474866845,21,8,0.0,4,0.6931471805599453,2018,2,1
4.30406509320417,1.0986122886681098,4.948759890378168,5,12,1.0986122886681098,4,0.6931471805599453,2018,3,1
2.0794415416798357,0.6931471805599453,4.213164097564083,14,2,1.0986122886681098,4,1.0986122886681098,2018,2,1
3.4339872044851463,0.0,4.454347296253507,13,3,0.6931471805599453,3,1.0986122886681098,2018,2,1
1.791759469228055,0.6931471805599453,5.049856007249537,1,5,0.0,4,0.6931471805599453,2018,2,1
1.0986122886681098,0.0,0.0,1,5,0.0,4,0.0,2018,2,1
3.828641396489095,0.0,4.330733340286331,30,10,1.3862943611198906,3,1.0986122886681098,2018,2,1
1.6094379124341003,0.6931471805599453,4.539564428890097,15,2,1.3862943611198906,3,0.6931471805599453,2018,3,1
4.204692619390966,0.6931471805599453,4.235120483100881,5,12,1.6094379124341003,4,0.6931471805599453,2018,2,1
3.9318256327243257,0.0,4.1705337005796475,3,12,1.0986122886681098,3,1.0986122886681098,2018,1,1
4.30406509320417,0.0,4.48863636973214,26,11,0.6931471805599453,4,0.0,2018,2,0
4.844187086458591,0.6931471805599453,4.384523514872469,20,12,0.6931471805599453,4,0.0,2018,2,1
3.9512437185814275,0.6931471805599453,4.919250732294404,26,7,1.3862943611198906,4,0.0,2018,2,1
5.187385805840755,0.6931471805599453,4.560382003197957,23,8,1.3862943611198906,4,0.0,2018,0,0
4.499809670330265,0.6931471805599453,4.2859286446285445,8,4,1.0986122886681098,4,1.0986122886681098,2018,2,1
3.2188758248682006,0.6931471805599453,4.359908829420263,29,1,1.0986122886681098,4,0.6931471805599453,2018,2,1
3.6635616461296463,0.6931471805599453,4.6913478822291435,4,11,0.6931471805599453,4,0.0,2018,2,1
2.1972245773362196,0.6931471805599453,4.07753744390572,15,12,1.3862943611198906,3,0.0,2017,2,1
2.3978952727983707,0.0,4.596129441335942,14,4,0.6931471805599453,4,0.0,2018,1,1
4.07753744390572,0.6931471805599453,4.006787581872569,4,2,1.3862943611198906,4,0.0,2018,2,1
0.0,0.0,4.233381604239311,2,12,1.6094379124341003,4,0.0,2017,2,1
3.7376696182833684,0.0,4.32280727501391,18,9,1.3862943611198906,4,1.0986122886681098,2017,2,1
4.983606621708336,0.0,4.403665809777363,18,5,1.6094379124341003,3,0.0,2018,2,1
3.713572066704308,0.0,4.725882261150355,29,8,1.3862943611198906,4,0.6931471805599453,2018,2,0
0.0,0.0,4.306090068583941,7,11,0.6931471805599453,4,0.6931471805599453,2017,1,1
3.295836866004329,0.0,4.6913478822291435,12,10,1.3862943611198906,3,0.6931471805599453,2017,3,1
1.3862943611198906,0.6931471805599453,4.564348191467836,21,4,0.6931471805599453,4,0.0,2018,1,1
4.219507705176107,0.6931471805599453,3.9138213873695253,13,3,1.0986122886681098,4,1.0986122886681098,2018,2,1
5.0238805208462765,0.6931471805599453,4.48874872297084,6,10,1.3862943611198906,4,1.0986122886681098,2018,1,1
4.394449154672439,0.0,4.6913478822291435,9,10,1.0986122886681098,3,0.0,2017,1,1
3.970291913552122,0.0,4.875197323201151,11,9,0.0,4,1.0986122886681098,2018,2,0
3.4011973816621555,0.0,4.1588830833596715,6,11,1.0986122886681098,3,0.6931471805599453,2017,2,1
3.5263605246161616,0.0,4.516776035225496,18,4,1.6094379124341003,4,0.6931471805599453,2018,2,0
2.9444389791664403,0.0,4.643236386794547,4,12,1.0986122886681098,4,1.0986122886681098,2017,2,1
4.02535169073515,1.0986122886681098,4.328098292648326,13,12,1.6094379124341003,4,0.0,2018,1,1
1.6094379124341003,0.0,4.808927023502111,20,8,0.6931471805599453,4,0.0,2018,2,0
2.70805020110221,0.0,4.492337377713747,4,3,2.0794415416798357,4,1.0986122886681098,2018,1,0
5.247024072160486,0.0,4.300816579248338,19,10,1.791759469228055,3,1.0986122886681098,2018,2,1
4.653960350157523,0.6931471805599453,4.74493212836325,6,10,1.0986122886681098,4,0.0,2017,2,0
4.90527477843843,0.0,4.763028270603671,18,6,0.6931471805599453,4,0.0,2018,2,1
3.9889840465642745,0.0,4.8838619666017395,4,9,1.791759469228055,4,1.0986122886681098,2018,2,0
4.02535169073515,1.0986122886681098,4.885827643502908,22,3,1.3862943611198906,4,0.0,2018,3,1
3.828641396489095,0.6931471805599453,4.5591262474866845,3,9,1.0986122886681098,4,0.0,2017,2,1
4.30406509320417,0.6931471805599453,4.283862385886651,21,2,0.6931471805599453,4,1.0986122886681098,2018,2,1
2.4849066497880004,0.0,4.388257184424518,1,11,1.9459101490553132,3,1.0986122886681098,2018,2,1
0.0,0.0,5.0106352940962555,8,9,0.6931471805599453,4,0.0,2018,2,1
3.8918202981106265,0.0,4.399375273008495,24,4,0.0,3,0.6931471805599453,2018,2,1
0.6931471805599453,1.0986122886681098,5.0689042022202315,9,8,0.6931471805599453,4,0.0,2018,2,1
4.248495242049359,0.0,4.726502471155617,27,6,1.0986122886681098,4,0.6931471805599453,2018,2,0
1.791759469228055,1.0986122886681098,4.7763465316770475,3,9,1.3862943611198906,4,0.0,2017,2,1
5.298317366548036,0.6931471805599453,4.196449785159254,18,3,1.0986122886681098,4,0.6931471805599453,2018,2,1
1.9459101490553132,1.3862943611198906,4.916910523532943,29,5,1.0986122886681098,4,1.0986122886681098,2018,3,1
3.5553480614894135,0.6931471805599453,4.373238128640803,13,2,0.6931471805599453,4,0.0,2018,2,1
0.0,0.6931471805599453,4.374750225703106,25,3,1.0986122886681098,4,1.0986122886681098,2018,2,1
4.276666119016055,0.0,4.690889061390629,8,4,1.0986122886681098,4,1.0986122886681098,2018,2,1
2.995732273553991,0.0,4.330733340286331,2,11,0.6931471805599453,3,0.0,2018,1,1
5.424950017481403,0.6931471805599453,4.794550107149492,21,9,1.791759469228055,4,1.0986122886681098,2018,2,0
0.0,0.0,4.406719247264253,6,8,1.3862943611198906,4,0.6931471805599453,2017,2,1
2.8903717578961645,0.0,4.5217885770490405,19,2,1.0986122886681098,4,0.0,2018,2,1
4.30406509320417,0.6931471805599453,4.583946549536464,25,12,1.0986122886681098,4,1.0986122886681098,2018,2,1
3.8501476017100584,0.0,4.110873864173311,6,11,1.0986122886681098,3,0.6931471805599453,2017,2,1
5.075173815233827,0.6931471805599453,4.421127148295796,6,7,1.791759469228055,4,1.0986122886681098,2018,2,1
4.48863636973214,0.6931471805599453,4.514150787600923,4,4,1.0986122886681098,4,0.6931471805599453,2018,2,1
3.6109179126442243,0.6931471805599453,4.747537427275013,11,3,1.0986122886681098,4,0.6931471805599453,2018,3,0
3.044522437723423,1.0986122886681098,5.170483995038151,21,8,0.6931471805599453,4,1.0986122886681098,2018,2,1
3.8066624897703196,0.0,4.887186236813245,10,4,1.3862943611198906,4,1.0986122886681098,2018,3,0
3.6375861597263857,0.0,4.919250732294404,21,8,0.6931471805599453,4,1.0986122886681098,2018,2,1
1.6094379124341003,0.0,4.189654742026425,10,4,0.6931471805599453,2,1.0986122886681098,2018,1,1
5.181783550292085,0.0,4.333361462692601,21,3,1.791759469228055,3,0.6931471805599453,2018,1,1
4.406719247264253,1.0986122886681098,4.350277936359301,6,12,0.0,4,0.6931471805599453,2017,2,1
5.003946305945459,0.0,4.2531984503199265,23,4,0.6931471805599453,4,1.0986122886681098,2018,2,1
5.003946305945459,1.0986122886681098,4.393213824064446,28,8,1.3862943611198906,4,1.0986122886681098,2017,2,0
2.1972245773362196,0.0,4.624972813284271,24,4,0.0,4,0.6931471805599453,2018,2,0
1.3862943611198906,0.6931471805599453,4.8283137373023015,23,6,0.6931471805599453,4,0.0,2018,2,1
4.919980925828125,0.6931471805599453,4.470037511996595,11,8,1.3862943611198906,4,1.0986122886681098,2018,1,1
3.2188758248682006,0.6931471805599453,4.773223770984341,29,5,1.0986122886681098,4,1.0986122886681098,2018,2,1
4.48863636973214,0.6931471805599453,4.794550107149492,29,4,1.3862943611198906,4,1.0986122886681098,2018,2,0
3.6888794541139363,0.6931471805599453,5.060060177423779,16,10,1.0986122886681098,4,0.0,2017,2,1
2.1972245773362196,0.0,4.490881039585964,14,12,1.3862943611198906,4,0.0,2018,1,1
5.69035945432406,0.6931471805599453,4.5685062016165,21,7,1.3862943611198906,4,0.6931471805599453,2018,2,1
2.0794415416798357,0.0,4.51085950651685,13,4,0.6931471805599453,3,0.0,2018,1,1
4.624972813284271,0.6931471805599453,4.626442321263631,28,4,1.3862943611198906,4,1.0986122886681098,2018,2,1
4.276666119016055,0.0,4.851248708584797,9,6,0.6931471805599453,4,0.0,2018,2,0
3.58351893845611,0.0,4.951592753462473,21,5,0.6931471805599453,4,0.6931471805599453,2018,2,0
0.0,0.0,4.394449154672439,5,8,1.0986122886681098,4,0.0,2017,1,1
5.659482215759621,0.6931471805599453,4.403054001865957,30,12,1.0986122886681098,4,0.6931471805599453,2018,2,0
4.007333185232471,0.6931471805599453,4.574710978503383,11,11,1.0986122886681098,4,0.6931471805599453,2018,2,0
1.9459101490553132,0.6931471805599453,4.59511985013459,20,8,1.6094379124341003,4,1.0986122886681098,2017,2,1
3.5263605246161616,1.0986122886681098,4.574710978503383,2,12,1.0986122886681098,4,0.6931471805599453,2018,1,1
2.995732273553991,0.0,3.8918202981106265,21,9,0.6931471805599453,3,0.6931471805599453,2017,2,0
4.110873864173311,0.6931471805599453,4.4327197489894,18,3,1.0986122886681098,4,0.6931471805599453,2018,2,1
2.5649493574615367,0.0,4.721618998631338,30,5,1.3862943611198906,2,0.6931471805599453,2018,2,1
1.9459101490553132,0.0,5.087596335232384,25,11,0.6931471805599453,4,0.0,2018,3,1
2.995732273553991,0.6931471805599453,4.509649984130679,6,12,1.6094379124341003,4,0.0,2018,2,1
4.406719247264253,0.0,4.454347296253507,5,9,1.3862943611198906,3,0.6931471805599453,2018,1,1
4.820281565605037,0.0,4.690889061390629,4,5,1.6094379124341003,4,0.0,2018,2,0
3.9318256327243257,0.0,4.605170185988092,30,8,1.6094379124341003,4,0.0,2018,2,0
0.6931471805599453,0.6931471805599453,0.0,10,10,0.0,4,0.0,2017,2,1
5.298317366548036,1.0986122886681098,4.865224091322398,9,8,1.3862943611198906,4,0.0,2018,3,0
5.267858159063328,0.6931471805599453,4.300816579248338,19,10,1.6094379124341003,3,0.0,2018,1,1
3.9318256327243257,0.0,5.2878123819028895,3,9,2.3978952727983707,4,1.6094379124341003,2018,1,0
3.4965075614664802,1.0986122886681098,4.6491870714048655,7,9,0.6931471805599453,4,0.6931471805599453,2017,2,1
4.290459441148391,0.0,4.341465022917759,14,11,2.3978952727983707,4,1.3862943611198906,2018,2,0
4.852030263919617,0.0,4.409763389645481,29,7,1.0986122886681098,3,0.6931471805599453,2018,2,1
4.174387269895637,0.6931471805599453,4.653484046266642,4,9,1.0986122886681098,4,1.0986122886681098,2018,2,1
5.351858133476067,0.0,3.6211358020274167,8,10,1.3862943611198906,3,0.6931471805599453,2017,2,1
3.828641396489095,0.0,4.23410650459726,13,11,1.6094379124341003,3,1.0986122886681098,2018,2,1
4.110873864173311,0.6931471805599453,4.844187086458591,18,11,1.0986122886681098,4,0.6931471805599453,2018,3,0
2.4849066497880004,0.0,4.875197323201151,26,10,1.0986122886681098,4,0.0,2018,1,0
4.110873864173311,0.0,4.330733340286331,20,3,1.0986122886681098,4,1.0986122886681098,2018,2,0
3.258096538021482,0.6931471805599453,4.7136657821413905,22,8,1.0986122886681098,4,0.6931471805599453,2018,2,1
4.8283137373023015,0.6931471805599453,4.932313327320786,2,11,1.6094379124341003,4,0.0,2018,2,1
3.5553480614894135,0.0,4.577798989191959,8,5,0.6931471805599453,3,1.0986122886681098,2018,2,1
3.1354942159291497,1.3862943611198906,5.075173815233827,15,9,0.6931471805599453,4,0.0,2018,2,1
4.060443010546419,0.0,4.508438997028319,27,3,1.791759469228055,4,1.0986122886681098,2018,2,1
4.442651256490317,0.6931471805599453,4.350277936359301,6,8,1.3862943611198906,4,0.0,2017,2,0
1.3862943611198906,0.0,4.394449154672439,9,11,1.0986122886681098,3,0.6931471805599453,2017,2,1
4.31748811353631,0.0,4.700480365792417,18,9,0.6931471805599453,3,0.0,2017,2,1
2.1972245773362196,0.0,4.751432692966343,24,5,0.6931471805599453,4,0.0,2018,1,1
4.174387269895637,0.0,4.200954297280359,21,2,1.3862943611198906,4,1.0986122886681098,2018,2,1
0.0,0.0,4.564348191467836,17,10,0.0,2,0.6931471805599453,2018,1,1
3.4011973816621555,0.0,4.204692619390966,24,2,1.6094379124341003,3,0.0,2018,2,1
4.454347296253507,0.6931471805599453,4.763028270603671,21,6,1.0986122886681098,4,0.0,2018,2,1
5.3981627015177525,0.0,4.460144413937834,29,8,0.6931471805599453,4,0.6931471805599453,2018,2,0
3.8918202981106265,0.0,3.9529729917571004,24,2,1.6094379124341003,4,0.0,2018,2,1
0.6931471805599453,0.0,4.795790545596741,27,10,0.6931471805599453,4,0.0,2017,1,1
4.787491742782046,1.0986122886681098,4.995183189537334,29,6,1.0986122886681098,4,0.0,2018,3,1
3.9318256327243257,0.0,3.903990833730882,11,3,1.0986122886681098,4,0.0,2018,2,1
2.4849066497880004,0.0,4.7535901911063645,15,4,1.0986122886681098,4,0.0,2018,2,1
4.189654742026425,0.6931471805599453,4.23410650459726,1,7,1.6094379124341003,4,0.0,2017,1,0
4.653960350157523,0.0,4.94306997460049,16,7,1.6094379124341003,4,1.0986122886681098,2018,3,0
1.9459101490553132,0.0,4.477336814478207,14,2,1.0986122886681098,3,1.0986122886681098,2018,2,1
4.04305126783455,0.6931471805599453,5.060060177423779,19,12,0.0,4,0.6931471805599453,2018,2,1
5.53338948872752,0.0,4.72384171570559,15,10,0.6931471805599453,4,0.6931471805599453,2018,2,0
0.6931471805599453,0.0,4.564348191467836,6,4,1.0986122886681098,0,0.0,2018,1,1
4.564348191467836,1.0986122886681098,4.468777561082536,14,11,1.3862943611198906,4,0.6931471805599453,2018,2,1
3.871201010907891,0.6931471805599453,4.829113417472866,18,3,1.0986122886681098,4,1.0986122886681098,2018,3,0
3.6635616461296463,0.6931471805599453,4.22683374526818,15,2,0.0,4,0.6931471805599453,2018,1,0
